	V1	V2	V3	V4	V5	V6
NAME	Case1	Case2	Case3	NegCtrl1	NegCtrl2	NegCtrl3
CLASS_CvsI	Infected	Infected	Infected	Control	Control	Control
	1448	1446	4272	1501	1302	2152
	31	27	76	25	25	50
	425	455	1333	493	359	555
	241	219	645	261	207	329
	3684	2855	9672	3284	3077	4783
	1680	1780	5021	2107	1921	2949
	1190	890	2871	1093	1158	1620
	5	2	4	0	4	5
	61	58	166	68	52	82
	0	6	2	0	1	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	771	718	1942	737	790	1161
	0	0	0	0	0	0
	2	1	0	0	0	0
	345	417	1255	393	355	566
	132	110	431	190	146	241
	12	5	7	9	20	6
	1429	1537	4409	1730	1433	2349
	215	181	451	154	175	235
	1651	1494	4866	1583	1203	1741
	57	45	199	59	70	41
	2083	1353	4020	1672	1686	2242
	226	153	527	193	193	315
	0	1	0	0	0	2
	0	0	0	0	0	0
	33	10	56	13	31	31
	267	191	612	255	226	350
	4	3	9	0	4	1
	14	8	21	10	13	16
	2940	1837	6151	2184	2253	3171
	864	449	1537	575	551	688
	90	83	209	63	101	89
	1098	972	2907	1052	859	1455
	505	443	1253	494	504	665
	1784	1633	4791	1850	1846	2800
	320	232	815	259	278	439
	9	10	34	11	18	11
	1	0	0	1	1	0
	50	46	166	47	57	105
	0	0	0	0	0	0
	0	1	0	0	0	0
	82	65	138	47	40	45
	110	97	241	97	105	162
	784	555	1723	647	556	799
	2091	2307	6989	2423	1996	3181
	7	3	0	9	4	7
	304	369	1053	509	419	725
	223	204	561	190	199	475
	1	1	9	1	1	10
	44	48	112	52	64	129
	8	18	35	22	21	33
	14	13	39	14	8	24
	0	0	0	0	0	0
	43	38	83	30	44	87
	30	29	88	41	22	54
	0	0	1	0	0	0
	341	337	1042	452	382	649
	5217	5534	16422	6382	5659	9734
	0	1	0	1	0	4
	0	0	0	0	0	0
	6493	7206	19389	7749	6953	12095
	421	378	1193	477	402	746
	1	1	2	1	0	0
	1503	1257	3637	1357	1275	1831
	0	0	0	0	0	0
	8038	7026	19871	7380	7048	10339
	1517	1236	3774	1394	1261	2023
	190	220	594	234	241	364
	0	0	0	0	0	0
	0	0	0	0	0	3
	287	322	955	417	358	552
	0	0	0	0	0	0
	660	767	2003	842	680	1353
	1	0	0	0	3	0
	0	0	2	0	0	0
	0	0	0	0	0	0
	2080	1768	5583	2116	2081	3127
	71	42	154	70	68	108
	76	92	189	115	79	130
	310	339	883	407	384	514
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	1	7	3	6	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	257	257	764	320	249	466
	0	0	0	0	0	0
	562	484	1456	606	673	983
	16	15	45	12	16	15
	0	1	3	3	1	0
	105	103	247	105	100	186
	199	218	623	246	253	317
	0	0	0	0	0	0
	563	545	1506	531	492	952
	1	0	1	0	0	0
	93	52	133	81	116	147
	2	0	4	1	1	1
	539	551	1573	654	709	1106
	469	501	1474	571	509	786
	10	10	16	5	4	10
	1099	1170	3284	1267	1199	1798
	1611	1539	5400	1215	1025	1720
	0	0	0	0	0	0
	72	62	168	60	54	132
	1546	1614	5007	1727	1414	2179
	33	41	117	38	49	81
	34	33	128	40	28	57
	471	563	1588	564	526	971
	125	117	472	162	130	230
	192	213	593	189	152	258
	5	12	38	5	7	12
	55	43	172	33	39	67
	849	724	1988	799	813	1288
	707	621	1831	856	851	1246
	48	39	130	68	70	70
	1228	1464	3574	1660	1549	2475
	0	0	0	0	0	0
	0	2	8	3	4	0
	375	472	1427	613	421	768
	516	575	1450	564	517	847
	95	94	260	81	58	178
	2	3	0	2	2	5
	201	199	676	246	229	312
	0	0	0	0	0	0
	127	134	364	145	150	197
	3	1	5	4	0	1
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	894	757	2097	835	788	1191
	795	855	2216	857	801	1848
	0	2	0	0	1	0
	290	276	885	339	316	555
	26684	29591	85735	36540	30847	49523
	126	130	368	124	166	339
	4	5	12	5	9	0
	0	0	0	0	0	0
	0	0	0	0	0	2
	0	0	0	0	0	0
	0	0	0	0	0	0
	9	5	13	10	12	64
	2	1	2	2	1	0
	211	174	485	182	246	440
	1	6	6	4	4	9
	0	2	0	0	0	0
	1749	1350	4512	1630	1681	2546
	1	4	5	7	1	7
	0	0	0	0	0	0
	282	356	925	387	328	558
	5	12	23	15	10	15
	227	247	619	242	203	340
	494	429	1194	499	496	1040
	249	219	608	212	194	443
	0	3	6	1	0	2
	0	0	0	0	0	0
	10	19	36	17	19	27
	0	0	2	0	1	1
	0	0	0	0	0	0
	103	127	282	125	120	232
	0	0	0	0	0	0
	835	857	2178	591	580	869
	1	0	0	2	1	1
	66	97	199	99	76	165
	522	567	1710	512	532	883
	234	262	778	114	133	242
	13	5	26	7	4	9
	14	13	39	16	16	20
	133	165	412	148	166	193
	174	119	395	150	161	207
	177	188	507	243	192	354
	426	339	1101	406	417	668
	572	623	1820	706	602	958
	0	0	1	0	0	0
	21	38	65	12	16	40
	1083	995	2757	1039	1033	1698
	76	67	235	93	78	143
	30	34	95	43	53	100
	0	0	0	0	0	0
	6	2	4	9	2	11
	296	271	716	257	325	475
	0	0	0	0	0	0
	70	63	186	68	77	100
	136	117	407	176	129	244
	125	159	467	168	176	364
	493	558	1546	629	583	1183
	1638	1571	4717	2051	1778	2871
	11	11	41	23	20	33
	342	423	1179	548	387	692
	456	522	1269	594	488	863
	743	783	2253	1203	1116	1715
	820	783	2280	724	777	1625
	0	0	0	0	0	0
	0	1	3	1	1	0
	66	33	196	106	100	143
	248	270	712	293	278	376
	229	250	619	233	213	404
	2078	2036	5821	1960	2079	3573
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	3	2	5	1	6	7
	0	0	0	0	0	0
	298	298	935	324	274	571
	4	13	20	9	7	15
	51	73	137	82	50	93
	7	1	10	2	1	0
	446	443	1246	559	509	879
	447	522	1535	576	520	822
	335	338	958	311	316	834
	120	115	346	145	112	220
	4	1	15	3	1	7
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	500	546	1741	706	639	970
	0	0	0	0	1	0
	6	1	0	2	0	1
	0	0	0	0	0	0
	1	0	0	1	0	0
	1	0	0	0	0	0
	0	0	1	0	0	2
	0	0	0	0	0	0
	6	1	0	0	6	0
	167	138	404	181	129	214
	132	117	331	169	166	273
	1	0	2	0	0	0
	3	0	0	0	0	1
	152	91	353	166	127	193
	157	86	270	122	137	152
	8	2	1	0	0	3
	771	637	1776	668	654	1242
	0	0	0	0	1	0
	5	1	12	1	3	13
	20	13	37	17	14	25
	0	0	0	0	0	0
	5	4	14	5	1	7
	4	2	17	2	1	1
	36	32	108	24	33	76
	15	7	8	8	9	15
	12	14	44	10	15	30
	1	1	4	1	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	4	0	0	0	0	0
	6	5	16	10	5	5
	1	0	3	3	0	3
	1	0	3	0	0	0
	36	26	77	24	27	53
	248	246	702	329	269	469
	212	237	613	242	200	279
	218	250	662	230	220	373
	22	41	67	25	23	58
	153	165	445	151	181	294
	476	532	1505	477	493	802
	0	0	0	0	0	0
	0	0	0	0	0	0
	29	33	140	53	36	78
	511	571	1440	602	494	1114
	242	199	664	274	237	414
	59	44	136	57	83	125
	4	2	5	1	2	0
	5	7	11	4	5	2
	2	9	10	6	3	10
	23	25	102	37	30	38
	4	5	7	3	4	9
	338	291	763	313	331	365
	1	0	1	0	0	0
	0	0	0	0	1	2
	0	0	0	0	0	0
	29	29	78	58	40	80
	1	0	4	1	1	0
	0	0	0	0	0	0
	124	146	372	147	153	310
	43	44	109	71	51	96
	138	169	409	190	175	326
	3	6	8	3	5	7
	0	3	3	0	2	0
	6	8	10	5	8	2
	4	4	14	3	8	12
	0	1	3	3	4	1
	0	0	3	0	0	0
	1	1	8	2	0	0
	1	1	5	0	1	3
	7	0	0	1	3	2
	8	6	28	4	8	21
	0	0	1	0	0	0
	0	0	0	1	1	0
	1	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	2	1	2	1	1	1
	2	1	1	0	1	0
	0	0	0	0	0	0
	0	0	2	0	0	0
	102	151	374	118	144	199
	63	73	196	69	89	165
	44	60	169	70	55	96
	191	250	631	285	265	452
	8	10	25	6	8	24
	160	179	475	259	174	260
	50	65	169	65	67	127
	8	8	23	13	6	11
	81	97	376	134	128	184
	37	46	135	76	52	78
	641	751	1746	932	836	1229
	68	66	182	63	78	124
	73	98	279	97	80	162
	10	13	35	12	8	40
	0	0	0	0	0	0
	0	0	0	0	0	0
	578	533	1546	575	466	815
	42	47	162	70	59	81
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	42	25	72	23	23	26
	0	0	0	0	0	0
	0	0	0	0	0	0
	418	369	1133	399	489	497
	0	0	0	0	0	0
	24	34	95	14	23	23
	33	15	39	26	8	16
	23	39	77	45	28	58
	1	1	0	0	1	3
	5	1	23	6	6	5
	87	58	186	72	68	111
	13	18	34	7	11	29
	0	0	0	0	1	0
	4637	3173	8763	3580	3670	4841
	2	0	7	0	0	0
	5	4	6	2	2	9
	97	117	342	140	120	156
	858	889	2584	953	751	1300
	131	109	325	118	118	208
	9	8	20	5	10	7
	1	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	1016	951	2800	1192	1097	1732
	0	3	0	0	0	0
	18	26	70	30	22	32
	192	200	633	225	198	379
	118	132	392	131	132	161
	0	0	0	0	0	0
	0	0	1	0	0	0
	2446	1976	5797	2232	2280	3542
	711	701	1895	776	782	1286
	76	76	247	77	70	104
	1378	1355	4053	1446	1321	1933
	0	0	0	0	0	0
	1444	1509	4303	1640	1366	2013
	299	364	982	446	384	631
	125	127	331	110	139	173
	191	217	684	237	221	311
	925	873	2586	1125	898	1308
	2855	2915	8911	2966	2879	4069
	73	66	204	102	81	112
	856	846	2647	1026	968	1305
	10781	10426	33407	10642	7945	14376
	447	390	963	543	501	765
	5630	4443	13702	3010	2823	4061
	10682	9261	27474	9450	9263	12781
	0	0	0	0	0	0
	244	197	633	234	241	357
	225	229	711	302	254	394
	0	2	1	0	3	1
	25	29	69	16	11	19
	5	3	0	0	0	0
	3	3	16	3	7	2
	5	7	9	8	5	3
	19	17	63	19	15	33
	5	1	4	1	5	5
	0	1	0	0	1	0
	162	151	396	181	166	238
	79	92	302	124	75	148
	119	116	319	110	123	147
	70	61	166	37	58	83
	1	2	5	0	4	8
	2644	2146	5892	2231	2544	3494
	791	582	1663	553	592	796
	1021	887	2773	884	897	1261
	19	5	50	22	18	42
	1	0	0	1	1	3
	218	187	665	198	149	272
	0	0	0	0	0	0
	7	11	35	8	20	17
	0	0	0	0	0	0
	3	4	9	2	3	3
	3	6	21	7	4	3
	1	1	6	3	5	9
	192	113	457	138	156	208
	1	0	1	0	3	4
	41	37	127	11	10	26
	38	29	71	11	10	17
	1	0	0	0	0	1
	0	0	0	0	0	0
	0	0	0	0	0	0
	3625	2892	9028	3297	3125	4640
	0	0	0	0	0	0
	2702	2252	6502	2480	2241	3433
	8	10	32	3	15	9
	272	263	704	302	258	385
	180	186	531	200	166	298
	1307	1070	3345	1238	1163	1600
	48	71	204	85	71	110
	6	11	17	9	8	12
	339	278	785	315	305	439
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	4	5	14	2	6	10
	173	125	367	150	126	196
	4705	4742	14191	5065	4250	6625
	2	0	0	0	0	0
	0	2	4	1	1	5
	0	0	0	0	0	0
	16	9	46	14	14	18
	1053	831	2628	843	763	1243
	117	132	503	142	142	232
	29	30	120	46	29	33
	602	359	1265	404	446	578
	477	287	963	322	366	582
	517	518	1601	663	575	892
	2	1	6	7	0	1
	2	5	17	8	2	3
	725	639	1936	839	751	992
	258	242	719	221	221	351
	516	386	1217	480	499	596
	16	21	40	12	9	19
	24	28	58	26	39	71
	952	986	2335	322	277	375
	559	513	1577	598	493	799
	0	0	0	0	0	0
	688	575	1724	606	613	958
	149	106	342	158	116	240
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	3	5	24	2	5	7
	0	0	0	0	0	0
	0	0	0	0	0	0
	9	6	33	7	21	10
	1818	1660	4635	1917	1814	2595
	74	88	209	65	69	119
	7	3	7	4	5	11
	8	11	34	11	9	21
	59	72	245	87	104	156
	0	0	3	3	3	5
	0	3	3	5	0	3
	1172	1089	3269	1252	1236	1880
	0	0	0	0	0	0
	0	0	0	2	0	2
	82	67	211	99	88	107
	1093	1184	3366	1319	1248	1923
	84	67	205	76	59	105
	14	5	13	0	5	1
	0	0	0	0	0	0
	1	0	1	0	0	0
	0	0	0	0	0	0
	0	2	5	3	0	1
	0	0	0	0	0	0
	0	0	0	0	0	0
	2	0	1	6	0	0
	0	1	5	0	0	0
	406	348	1031	401	399	588
	0	0	0	0	0	0
	0	0	0	0	0	0
	131	145	431	179	206	250
	725	697	1980	617	647	998
	208	188	531	171	141	214
	560	556	1551	460	455	693
	85	70	158	45	49	33
	56	48	190	99	91	173
	2	0	4	1	0	0
	48	38	92	47	45	48
	3915	4002	12114	4682	3997	5870
	1	0	0	0	1	2
	1	3	2	4	3	0
	5	1	10	5	0	2
	0	0	0	0	0	0
	13	8	44	22	30	26
	535	566	1550	632	642	1063
	2859	2842	7815	3234	2761	4617
	62	42	114	67	65	89
	457	474	1207	461	525	773
	3	7	11	9	5	6
	602	536	1668	647	571	988
	9778	9995	27771	10871	8616	15037
	20	15	42	23	12	20
	423	446	1266	468	396	536
	836	953	2693	911	711	1286
	694	556	1920	762	718	1016
	2533	2242	6508	2194	2376	3471
	171	151	384	157	166	244
	649	629	1967	670	546	933
	101	90	256	124	99	183
	343	293	844	329	280	417
	537	469	1526	532	569	896
	215	197	601	225	267	397
	0	0	0	0	0	0
	159	124	428	153	129	220
	832	754	2167	889	782	1128
	0	0	0	0	0	0
	1	0	5	1	1	0
	4807	3841	11947	4322	3917	6024
	6	10	16	15	11	22
	800	790	2257	876	914	1372
	0	0	0	0	0	0
	0	0	0	0	0	0
	1	1	9	1	1	0
	7899	5118	18559	6759	6881	9993
	3	1	8	1	1	7
	0	0	0	0	0	0
	112	118	384	112	137	234
	2	2	4	1	1	0
	107	71	241	69	74	93
	1852	2027	5832	2577	2002	3393
	789	849	2725	1051	834	1377
	239	265	692	315	255	551
	271	251	769	277	261	434
	643	545	1690	629	540	824
	0	0	0	0	0	0
	1	0	3	3	1	0
	171	115	374	157	176	274
	213	159	518	185	212	349
	1454	1044	3652	1242	1286	1732
	63	48	118	76	61	97
	4116	4285	12521	4980	4002	6813
	796	604	1880	719	647	1069
	0	1	0	0	0	0
	1322	1624	4167	2433	2041	3235
	0	0	0	0	0	0
	0	0	10	0	0	0
	4	9	6	6	8	10
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	1	0	0	0
	1552	1650	4896	1858	1518	2892
	0	0	2	0	5	1
	468	483	1582	585	505	958
	1505	1358	4162	1498	1352	2293
	366	364	900	410	360	547
	1	1	7	1	2	1
	1	1	5	1	3	3
	12	12	24	8	2	4
	0	1	5	2	4	4
	349	359	1116	381	334	692
	1066	1150	3375	1450	1258	2334
	773	834	2592	955	870	1719
	0	0	0	0	0	0
	8295	7517	22791	8839	8337	11890
	3	1	2	2	4	5
	5	0	5	0	1	2
	414	399	1216	485	348	771
	1260	1382	3931	1513	1371	2301
	0	0	0	0	0	3
	1501	1457	4743	1838	1485	2292
	2	10	8	6	11	14
	819	860	2358	1096	989	1273
	33	35	119	41	55	59
	313	344	950	436	317	624
	432	523	1667	660	489	891
	129	111	397	148	104	183
	0	0	0	0	0	0
	10	0	8	7	9	11
	784	769	2214	903	835	1335
	297	267	826	308	315	441
	591	730	2342	889	754	1548
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	54	45	181	60	68	103
	4	7	11	17	3	5
	0	0	0	0	0	0
	0	0	0	0	0	0
	6	8	16	10	3	11
	1	3	1	0	0	8
	130	97	329	127	130	178
	0	0	0	0	0	0
	1	0	0	2	1	0
	8	6	36	21	12	29
	0	0	0	0	0	0
	0	2	6	2	6	4
	255	296	800	369	322	447
	608	634	1778	596	591	1334
	76	63	184	77	83	126
	2	6	11	6	5	6
	87	69	192	92	88	136
	0	1	0	1	0	1
	1	0	3	1	0	0
	0	0	3	0	0	0
	0	0	0	0	0	0
	31	30	64	28	19	46
	0	0	0	0	0	0
	360	274	977	373	400	551
	0	0	2	0	1	0
	526	329	935	426	433	647
	88	75	201	76	90	125
	0	0	0	0	0	0
	35	30	110	34	38	57
	197	186	530	193	205	274
	1198	1339	4168	1742	1420	2301
	24	23	69	28	27	48
	224	209	739	295	265	455
	280	263	842	261	297	357
	610	475	1384	541	510	745
	234	226	745	267	249	413
	1460	1216	4050	1305	1398	2086
	0	0	0	0	1	1
	15	15	63	12	14	27
	358	347	1131	396	415	856
	396	401	1174	522	532	717
	721	801	2243	948	885	1473
	0	0	3	0	0	0
	0	0	0	0	0	0
	162	164	354	167	168	204
	719	868	2331	928	859	1535
	12	8	24	6	8	11
	0	0	0	0	0	0
	284	300	777	312	259	438
	3	5	1	3	1	2
	334	272	786	312	286	422
	811	807	2387	906	798	1429
	1223	1209	4166	1419	1103	1911
	447	463	1418	590	522	632
	630	656	2262	726	641	1035
	538	494	1368	603	569	765
	209	189	480	197	211	245
	203	195	515	213	235	300
	1456	1288	3464	1553	1520	2360
	830	657	2038	803	825	1122
	691	662	1836	779	728	1107
	165	96	413	135	147	204
	1	0	0	0	0	0
	0	0	0	0	0	0
	1	0	0	0	0	0
	434	523	1458	521	466	857
	440	337	1051	346	428	564
	42	45	113	60	54	101
	187	139	485	200	193	231
	6	1	24	2	5	5
	1603	1319	4436	1742	1575	2390
	253	235	634	272	240	368
	674	665	2044	734	592	947
	838	801	2464	1073	943	1486
	1316	1317	3840	1168	1218	1728
	225	248	762	304	216	347
	4	1	3	2	2	0
	341	326	1121	399	366	525
	2723	2770	8103	2325	2256	3341
	52	50	106	36	15	28
	455	441	1421	506	398	669
	2435	2123	6187	2396	2562	3267
	0	0	0	1	0	0
	215	160	578	224	175	298
	16794	19123	54791	19040	15426	26917
	1462	1243	3337	1535	1259	1790
	0	0	0	0	0	0
	132	118	377	91	99	157
	1	2	11	2	0	0
	1	1	0	0	0	0
	510	446	1179	478	479	687
	0	0	0	0	0	0
	867	1020	2976	1175	921	1720
	0	0	0	0	0	0
	63	65	209	57	81	162
	0	0	0	0	0	0
	147	160	477	195	195	321
	1	4	0	2	0	4
	21	21	42	16	24	58
	37	31	113	52	63	137
	0	2	4	0	2	0
	9	14	31	16	21	32
	92	102	248	128	143	180
	1	2	1	2	7	2
	12	8	39	7	3	33
	0	0	0	0	0	0
	9	3	9	10	0	7
	2385	2335	6774	3047	2865	4045
	1056	1140	3192	1320	1151	2194
	0	0	0	0	0	0
	59	47	127	43	85	79
	249	266	797	354	266	543
	31	37	66	37	32	58
	0	0	0	0	0	0
	76	61	245	93	88	129
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	1	1	2	1
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	1	3
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	439	462	1348	608	475	810
	33	36	92	44	46	79
	79	106	225	98	103	161
	591	681	1891	757	670	1134
	0	9	31	7	15	30
	101	86	265	107	95	185
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	1	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	105	115	272	135	123	313
	263	268	776	323	311	570
	227	221	590	280	231	531
	0	0	6	0	0	2
	1805	2378	6185	3005	2557	3785
	0	0	0	0	0	0
	1	0	0	0	0	0
	1371	1409	3739	1829	1849	3204
	3	13	49	14	13	38
	266	233	724	303	292	449
	0	1	0	0	0	2
	8	5	8	0	3	17
	0	0	0	1	0	0
	453	555	1565	634	608	1093
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	1	7	4	1	0
	0	0	0	0	0	0
	17	14	46	13	16	35
	11612	12550	34899	16426	16220	30910
	4	1	8	5	5	3
	31	34	84	30	26	71
	292	292	841	301	318	728
	77	70	267	93	90	143
	108	108	259	135	121	261
	88	97	314	119	75	165
	9	8	17	8	7	10
	0	0	0	0	0	0
	0	2	0	0	0	0
	1559	1677	4674	1740	1661	4066
	1052	1101	3034	1349	1280	2178
	5	4	33	9	7	21
	0	1	3	1	0	2
	0	0	0	0	0	0
	218	198	501	242	200	476
	0	0	0	0	0	0
	0	0	0	0	0	0
	198	180	466	208	192	462
	248	277	772	347	281	561
	0	1	0	0	3	0
	270	244	809	272	259	396
	0	0	1	1	0	0
	0	0	0	0	0	0
	18	23	46	10	14	14
	1	2	1	0	2	3
	60	68	213	83	59	134
	0	0	0	0	0	0
	0	0	0	0	0	0
	1	0	1	1	1	4
	2	2	13	2	2	7
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	1	0	0	2	0
	2	2	3	3	1	4
	192	231	647	267	203	356
	52085	55234	158236	61064	47893	74720
	287	268	769	312	281	685
	3801	4027	11329	5636	5790	9697
	1956	2145	5342	1912	1576	2535
	1707	2638	7511	3583	2906	4374
	1056	1131	3092	1090	1315	2800
	6	9	17	8	6	18
	2	3	0	3	0	2
	437	435	1118	415	436	962
	1615	1726	4661	2117	1961	3341
	0	0	0	0	0	0
	0	3	7	2	2	5
	17	16	44	20	15	59
	408	434	1057	535	542	982
	1355	1715	4296	2177	1666	2428
	125	109	308	167	187	306
	117	140	379	137	169	301
	0	0	0	0	0	0
	177	191	540	253	267	461
	46	59	127	62	51	165
	88	119	280	124	99	214
	607	635	1626	616	614	1406
	1238	1278	3319	1263	1193	1698
	26	22	91	19	25	46
	432	475	1434	448	374	749
	36	46	124	39	32	33
	497	515	1509	509	485	935
	0	0	0	2	3	2
	0	0	0	0	0	0
	0	0	0	0	0	0
	143	140	352	132	134	294
	19	33	82	36	31	50
	29	18	79	33	16	38
	1515	1574	5234	1565	1482	2959
	355	351	925	285	434	1020
	3528	3709	9665	3771	3564	6784
	38	66	183	101	69	104
	0	0	0	0	0	0
	2	0	1	1	7	2
	0	0	0	0	0	0
	0	0	0	0	0	0
	429	439	1052	482	541	997
	0	0	0	1	0	0
	29	44	94	38	28	93
	6	10	33	4	6	14
	125	118	331	133	165	287
	452	516	1239	528	465	830
	271	274	814	284	317	593
	246	219	668	260	315	589
	0	0	0	0	0	0
	0	0	0	0	0	0
	184	178	680	205	193	402
	290	198	558	177	296	630
	2	0	4	1	2	4
	164	181	515	226	183	433
	0	0	0	0	0	0
	3	4	10	1	4	0
	453	479	1536	498	467	1099
	47	46	91	81	60	93
	225	254	853	358	296	492
	345	440	1122	486	349	707
	806	880	2565	995	804	1354
	203	204	567	255	205	446
	0	0	0	0	0	0
	22	28	73	37	31	33
	0	0	0	0	0	0
	773	733	2125	895	655	1216
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	56	51	160	78	88	163
	0	2	0	0	0	4
	299	329	906	403	436	851
	0	0	0	0	0	0
	10	15	23	16	9	22
	46	64	149	78	59	120
	0	1	0	0	3	0
	0	0	0	0	0	0
	59	49	197	64	64	161
	0	0	0	0	0	0
	0	0	0	0	0	0
	164	140	431	152	143	282
	100	101	276	114	95	172
	114	129	515	187	145	264
	2524	2906	8325	3523	3116	4659
	61	78	207	78	87	190
	23	17	48	17	32	47
	440	374	1155	453	480	964
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	1455	1507	3979	1525	1478	3171
	5	4	30	8	6	7
	42	74	187	80	67	108
	0	0	0	0	0	0
	94	99	322	124	113	211
	0	0	8	2	0	0
	68	67	179	57	72	139
	1238	1424	3968	1521	1214	2053
	217	220	651	156	129	251
	303	310	866	366	345	583
	57	49	155	54	51	128
	156	212	595	205	215	393
	348	430	1144	542	387	674
	98	89	229	76	80	174
	151	158	398	162	149	272
	24	16	49	32	20	35
	0	0	0	0	0	0
	2236	2577	6973	3002	2816	4385
	384	346	1062	364	386	663
	0	0	0	0	2	0
	1602	1525	4804	1879	1771	3116
	528	514	1467	688	593	1028
	0	2	2	0	0	0
	18	12	48	18	27	44
	190	172	531	239	266	421
	52	39	126	40	68	91
	0	0	3	0	3	0
	639	623	1645	751	740	1825
	8	10	39	14	12	29
	95	98	287	96	92	143
	667	561	1608	651	657	821
	139	151	469	189	142	293
	155	129	368	175	137	293
	0	0	0	0	0	0
	338	319	993	332	307	460
	239	229	798	320	290	548
	0	0	0	0	0	0
	0	1	0	0	0	0
	0	0	0	0	0	0
	176	150	455	224	202	421
	787	997	2583	1187	901	1807
	258	321	1003	427	354	553
	434	604	1745	826	684	1110
	0	0	0	0	0	0
	0	0	0	0	0	0
	134	160	400	185	193	401
	4	5	26	13	10	10
	732	745	2269	808	747	1175
	267	259	709	263	215	354
	0	0	2	0	0	0
	110	113	308	118	113	201
	22	32	67	32	39	37
	39	17	93	32	39	48
	2	0	0	1	0	0
	1865	2046	5785	2109	2488	5440
	0	0	0	0	0	0
	2731	3274	8980	3526	3248	5151
	0	0	0	0	0	0
	112	109	291	99	89	186
	0	0	2	1	0	0
	269	355	987	458	334	577
	0	0	0	0	0	0
	165	147	495	218	229	327
	1688	1439	4482	1829	1641	2759
	1295	1470	4361	1472	1425	2413
	411	487	1231	471	503	1165
	7	2	4	4	1	3
	7	13	49	17	21	39
	0	0	1	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	42	51	135	32	26	85
	496	509	1348	499	405	637
	881	959	2486	944	830	1593
	230	255	604	196	276	440
	0	0	0	0	0	0
	88	103	253	97	136	204
	0	0	0	0	0	0
	0	0	0	0	0	0
	84	90	218	105	110	202
	126	123	431	165	150	254
	9	9	36	13	14	12
	0	0	0	0	0	0
	77	75	166	75	69	134
	0	0	0	0	0	0
	1616	1761	5221	2243	1896	3336
	63	72	155	83	95	162
	2705	2536	7274	3197	3358	5649
	18	31	69	28	23	47
	0	0	0	0	0	0
	38	32	88	45	59	90
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	118	103	386	124	127	198
	395	305	984	370	374	555
	264	277	921	321	242	412
	0	0	0	3	3	6
	465	501	1223	398	396	624
	145	132	426	143	208	448
	153	177	496	177	150	284
	0	0	0	0	0	0
	69	82	264	109	89	166
	0	0	0	0	0	1
	226	236	598	275	191	371
	430	492	1361	620	542	1064
	0	0	0	0	0	0
	0	0	0	0	0	2
	0	0	0	0	3	2
	0	0	0	0	0	0
	3602	4119	11128	4147	3657	6001
	29	31	107	24	19	56
	162	133	475	183	143	237
	0	0	0	0	0	0
	525	672	1918	876	639	1018
	0	1	0	1	0	0
	0	0	0	1	2	0
	0	0	0	0	0	0
	666	803	2264	822	701	1094
	7	7	19	7	13	22
	0	0	0	0	0	0
	472	557	1453	579	590	961
	0	2	0	0	1	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	3	12	13	5	5	8
	438	485	1369	619	623	1035
	1	4	10	3	1	8
	465	578	1443	560	415	899
	0	0	0	0	0	0
