	Case1	Case2	Case3	Case4	Case5	NegCtrl1	NegCtrl2	NegCtrl3	NegCtrl4	NegCtrl5
ZNF728	2.03653744636887	3.9909951851782	0.229184644541096	0	2.3311075828523	0.649696238005449	0	1.69522491463338	5.1905933482539	0
ZNF729	0.147124466403911	0	0.165568615476229	0	0	0.469356517414446	0	0	0	0
ZNF72P	0	0	0	0	0	0	0	0	0	0
ZNF730	1.04633940584021	0.284792723538901	1.96252160928345	1.52815436220181	0.15354931942363	0.556338715060478	0	0	0	3.7837561269788
ZNF732	1.44641035513206	0.393684059009657	1.62773851122922	0	0.849037413283602	0	0	0	0	0
ZNF733P	0	0	0	0	0	0	0	0	0	0
ZNF734P	0	0	0	0	0	0	0	0	0	0
ZNF735	0.720441336123101	0	0	0	0.317172256618365	0	0	0	0	0
ZNF736	6.01806558293298	5.86375560878141	4.89442324766106	2.65893119732834	5.96679775975781	5.32404658383773	3.93968314256504	4.42012122626643	12.2449824212609	1.46302078986465
ZNF736P10Y	0	0	0	0	0	0	0	0	0	0
ZNF736P11Y	0	0	0	0	0	0	0	0	0	0
ZNF736P12Y	0	0	0	0	0	0	0	0	0	0
ZNF736P1Y	0	0	0	0	0	0	0	0	0	0
ZNF736P2Y	0	0	0	0	0	0	0	0	0	0
ZNF736P3Y	0	0	0	0	0	0	0	0	0	0
ZNF736P4Y	0	0	0	0	0	0	0	0	0	0
ZNF736P5Y	0	0	0	0	0	0	0	0	0	0
ZNF736P6Y	0	0	0	0	0	0	0	0	0	0
ZNF736P7Y	0	0	0	0	0	0	0	0	0	0
ZNF736P8Y	0	0	0	0	0.744335490120826	0	0	0	0	0
ZNF736P9Y	0	0	0	0	0	0	0	0	0	0
ZNF737	4.47246579069069	6.68666542196286	3.89892143951708	2.20797709807105	5.0472711409073	4.22013093247536	1.13244709075102	3.14611689993555	4.01377749167439	0.455584804328813
ZNF738	4.63443952968305	4.96677051246345	2.7706985618798	2.53818417240485	3.44300434265108	3.23417289899819	6.94296883022631	5.42493678507453	7.99767863701724	1.0474367153045
ZNF74	2.0808779913138	2.95499216905025	2.13811564800882	5.54961321010132	2.38982775343545	6.06116389565889	0	2.25930551332758	4.99615022837183	0.654333766319643
ZNF740	11.8602456161987	11.5192998537905	11.5908995642332	16.9569472952798	12.5314548542064	11.3509677502919	6.35911956118341	11.1715508985258	10.8716958582072	3.61169127882039
ZNF746	11.4414966447254	15.8271954719598	10.9066034911639	11.2055560318683	10.9038107213987	13.3120076261276	10.8894430354473	23.2496778411735	14.5806688907365	14.1160265172746
ZNF747	6.03479442377506	6.3355527606173	6.46794469401041	20.1455471407337	7.33783172959052	15.1267309316711	0.861035736853206	5.98023321638326	10.9864921708087	1.03918708670327
ZNF749	2.43927732955201	0.59753038760189	1.92155285970859	3.20625701743831	3.32904328868143	7.00360494995479	0.730868376160064	5.58378644245265	3.62662440143439	0.882087637106769
ZNF750	6.26793087713179	6.14162091550657	2.61994770505957	6.27714325094424	5.36119539527812	2.85656499832351	0	14.9070284608515	3.80364094577292	2.59039922309315
ZNF75A	3.7876110924294	4.46728628240476	6.15686086015983	3.6878119285282	4.57014421107796	6.93667369976126	3.36255652759937	3.21121390718752	6.25697284489071	2.53642587948908
ZNF75D	8.43605407770938	7.83384067583007	10.7966814734297	3.62372374716326	10.3407989017985	14.2479012077831	7.43427170280978	13.4248277222535	6.32390072891243	2.39265304080964
ZNF76	4.33624525811634	8.30707032566145	9.57202407915713	13.1531233764625	9.6185222675758	17.5578923465224	3.49797355083744	26.7242884304881	16.6487529052578	3.0155119236686
ZNF761	37.0255056375974	17.1912074907978	13.4805584148849	1.06029195477546	16.3003739328835	35.1268265335137	5.07557908039784	34.2447038917104	23.6434451395182	6.12573440582983
ZNF763	0.367118759400607	0.899301657679314	2.47885397425754	0	0.323245986946337	0.585591188880601	0	0	2.33922066343737	0
ZNF764	3.45177723362546	6.23040117287817	5.52008848796879	3.18394127633825	2.5593855079516	9.85271753935086	1.08867223265474	4.53675514417305	4.63034941474496	1.31392238138904
ZNF765	7.55833177234284	5.68542791067437	4.43336588195316	2.80986814971192	6.2517308154932	8.62207846456558	1.6470289941297	8.19814119072115	8.17268298207578	2.65040685129699
ZNF766	18.2359559953772	9.59042123038472	9.82625640683707	2.03134496377394	11.2260517935493	12.5720083481347	6.01960330418156	15.4369927736693	32.4956390919071	7.82393294516972
ZNF767P	10.1493879156724	12.8914847797738	13.801291360041	11.1172087162473	18.4935458601032	24.2839353087789	1.68944998018655	35.7883866979251	33.5327165492547	3.05850476565111
ZNF768	28.4086228003122	22.2221273697296	22.2984372751886	20.9193946670345	27.3258157770402	79.9669386065085	5.72230757324477	23.8462115049569	46.6481479873821	10.3594099787187
ZNF77	3.24893323101883	7.20068660086026	10.1852214024351	10.1678387292172	9.80800215788263	7.40339127181424	0	1.93173557157854	4.92896926826052	0
ZNF770	26.3069041295695	22.4145853873209	18.4884040718365	4.55580492426961	24.0786167457784	32.5082243773177	9.96958752786679	40.6800993993444	49.0281555377587	12.7843512310148
ZNF771	2.1488104624551	2.00524581676133	2.07273812955152	0	0.720767784173451	1.95861022573671	0	0.425876568476289	2.17331248539007	0
ZNF772	4.54589501213502	6.0602546091644	3.13211495024913	0.812960071624094	4.57443976408901	3.25562188030716	1.11188866806241	5.01962882572012	6.69954946898836	2.01291356951973
ZNF773	0.972564830363946	1.36137988321335	1.25084536620194	0	2.44667948846988	2.65943710051512	0	4.91523602720349	2.06567465292363	2.51212404696234
ZNF774	0.801057292998066	0.763111380672401	1.50246873911857	1.75488831325088	0.99921240901135	1.49072771135363	0	0.555670395176688	2.26853599749781	0.965590267531654
ZNF775	12.0186966699167	11.6311096725592	9.01694107991439	7.80134529180713	9.0146321814161	12.7806832557813	1.33374130667226	11.1160320848569	2.83633957656456	0
ZNF776	11.924796776405	12.7005335868627	12.0194193367683	9.08655041551243	11.2301310002883	13.2321705386222	6.213855262659	20.284108968925	13.6548896703072	2.24985719101435
ZNF777	26.3874131244584	12.2290282794261	15.8509504644891	23.4353937419001	16.0125993615589	44.9345238910307	4.27369061822726	14.841234514303	49.2290906014381	6.44741546857517
ZNF778	4.56530886595882	2.62172001046509	3.72619710997793	3.0773203385384	4.46145699742518	6.24182131328875	0.30063307551266	7.099252461184	3.40974664611043	1.81417562905353
ZNF780A	6.95227696788136	4.63413347936104	6.86582227528772	2.48660541727069	4.87216690234382	3.62108670936504	2.55070496255962	4.42891331027681	7.83515681825196	2.56537906000005
ZNF780B	9.36558141303876	10.0965324219182	10.9530117441941	1.60920162245497	7.65346713827235	8.78767078497141	4.03500414144349	11.9741887992767	15.0815042795011	1.32814385970259
ZNF781	0.626644264661091	1.27920055739149	0.176300763958622	0	1.24145262770568	1.99912072348048	0	0	0.665479119487584	0
ZNF782	11.5417642623803	6.47326639514456	6.03514839475752	7.15123318415653	5.54315891900741	10.4138900602663	2.09587919619927	16.0123795508058	8.41897620345352	1.68634936024081
ZNF783	3.53308803391026	5.90719329239568	4.73334640704019	18.4285460234288	3.55527313085824	8.58762553831863	1.00819177755592	13.6544655607273	13.2214853473087	0.60839511724886
ZNF784	1.09921564403622	0.448776871932291	4.63881747733691	9.63227326845574	0.483926572294298	3.50671808151823	3.29352445117028	4.57496558594451	8.17135925629313	1.98748317456953
ZNF785	5.02707954539231	6.34380106724167	8.48594343854166	19.0222802698564	9.15442430364965	12.0280430196075	2.73861548303371	5.23071065326322	13.1038888437283	0.826311186517997
ZNF786	2.41908044118328	4.79709979878495	4.08351998646597	6.05658979116465	5.47710844609532	6.61487242141569	0	2.15748835377493	3.66999636625447	0
ZNF787	11.3538896406378	15.2844685156365	16.057909789427	13.4449392203486	10.4023207006495	27.4106243528766	6.43604357617459	5.74725397333588	18.9009791153432	4.43867647668376
ZNF789	5.10651421089512	3.61371751141505	5.36357598824303	5.96635617350848	4.49625682068472	3.25816063736547	1.53003912426827	6.02181136154457	10.484425736517	0.615536549776386
ZNF79	7.12460773972302	22.4676963233939	11.3354804837166	10.7641281420949	19.4684795222306	21.1614136530888	2.94442802802278	24.5402584948926	11.4796593548445	1.77682031853349
ZNF790	9.68501962235025	4.79285315224004	6.77069955202792	0	6.07268832793698	6.55394144815149	4.39677823073977	9.16120833148073	6.23347073521064	4.24518980100061
ZNF790-AS1	1.28096590907505	0.232435586368857	0.640690331335723	0	0.31330089523772	1.58920915698854	0	1.18475892486143	0	0
ZNF791	25.0332213134373	19.8844234791391	24.9135647472994	11.1919706337409	24.2157818509092	22.8174257824533	4.59219059655043	45.3611763968626	47.7437684459837	7.38977483877884
ZNF792	10.1219233030526	7.53261914085174	10.958286723989	1.12274685016323	9.02510997536624	12.6711372997678	6.14234102447525	14.3980821108174	4.35410896483947	0
ZNF793	1.97825858682257	2.53837198970681	1.32515565480683	2.06371474832201	1.57595542848769	1.80315461275036	0	1.56829835527172	3.80155016287611	0.340654649226625
ZNF793-AS1	1.20757248866185	0	0.452986304548487	0	0.354420244050415	1.28413270671967	0	0	1.70987873405707	0
ZNF799	1.56630074856437	2.5578950018028	1.13313784787648	2.94113032440384	1.87166140750263	1.42766089253502	2.68173029495883	6.5189865708325	7.12872291201834	1.61829490534682
ZNF8	3.29022632155891	4.76491676339438	3.35339147955543	10.8799222757859	5.13812092554756	5.14921709950268	2.23207683441551	6.71781719464102	6.32899131859542	0
ZNF80	0.767362888543602	0.62658263394617	0.215890691279045	0	3.20937870248501	0	0	0	0.814918460430861	0
ZNF800	29.4830014767312	15.4647905811075	18.8967150625216	7.69933391499815	20.0284452258871	29.8988122703864	11.7004545494708	34.5373178814635	34.0057187900422	21.1819801826209
ZNF804A	0.74890282346939	0.203836416340025	1.40464744623841	1.09375515264191	0.879206255379974	0.398191669154961	0.747966599040878	0.519492340315261	1.06041916634305	0
ZNF804B	0	0	0	0	0	0	0	0.404158618469857	0	0
ZNF805	6.56254115105545	8.26492624857268	3.75521147344257	0.974688680621591	7.00249221490698	11.5324436464916	1.9996282782501	7.8699845604216	12.284761560646	3.62003769882749
ZNF806	0	0	0	0	0	0	0	0	0	0
ZNF807	0.331310163360653	0	0	0	0	0	0	1.37892196483213	0	0
ZNF808	40.7672260457758	35.0400823608156	26.5609351835344	4.9478879758591	23.6650529968087	42.1509894157572	3.38362286367234	40.8910387530462	39.3360880492641	8.98415417450179
ZNF81	9.51173702921261	8.64183837409638	5.80437325092717	1.76091600022047	6.90055333628182	10.2572438400064	6.82383314275988	9.47884318310166	13.0888857730793	2.90672062532092
ZNF813	5.88544975595281	5.3232438180787	4.38155100693193	0	4.30513351202449	5.19944222749605	1.08518625048166	7.53704705081156	5.7694035094865	1.30971513713227
ZNF814	4.97239259109477	9.8407228036988	7.16066682374519	5.90811962938139	6.56724524191024	7.39373779239715	2.27265702572744	16.4860338747511	17.9001536498784	2.43811362686184
ZNF815P	1.4740567737358	3.20967090334198	7.18835347747881	2.15282562841897	2.59579726963075	3.91878030612756	1.47221401401139	1.02251077062053	3.13081618768486	0
ZNF816	21.5283542465063	6.69667288775822	9.80626394332986	0	5.71676641385246	8.17616217344923	5.11939072545954	1.42224760964861	13.0643000556807	2.47144433429854
ZNF816-ZNF321P	2.25857208009838	5.16380161106756	14.2336111988319	3.95831038068728	8.35237164593249	14.4105946720538	2.70689829093787	1.88004775876074	3.83766712675747	0
ZNF821	1.99487283547314	2.17185844194393	0.187079881802065	0	3.51294845072898	0.530336993809856	0	3.45946471776668	4.23700109585569	0
ZNF823	4.8297988718948	1.87796421804932	5.95292900833036	4.03074794357095	9.11273685648128	8.07087067196114	4.13465228985874	14.3583964658506	8.79276803259521	9.98025304578467
ZNF826P	3.8594215051801	2.30588249609684	1.48306268483168	0.824867609291025	3.64684745126442	3.00300674590734	3.3845239616387	2.35068554657302	1.99931726144322	0
ZNF827	4.11080669304357	3.42908429498523	4.75928167015423	3.88731208227303	3.22894393758632	5.56650006398194	1.06333838631623	2.8310335858011	5.52762136377179	1.28334687233094
ZNF829	4.74819415857417	1.19295117855419	1.64413784006878	0	2.50845482727234	6.52515896181241	0.875493841450327	5.16855289298161	3.41335260073004	3.16990987336406
ZNF83	58.4003495393809	31.4073374520686	33.2175850219446	16.6675042487236	27.974608837041	38.6551457281857	9.28734510782172	57.7606501509448	56.2590145508014	12.7374201957651
ZNF830	20.2161375820066	14.443877607365	23.0349000845132	11.0719495009394	35.3778866933165	20.1542275797713	3.02862972319412	13.672769133865	27.9096828217626	9.13815990452209
ZNF831	1.21832496522325	2.22837729153178	2.24853736092336	0	2.91782077695619	0.621872107864241	0	4.46221761889753	0.621037385958685	0
ZNF833P	0	0.580139951279306	3.99777486112201	0	1.25115689168551	1.13329551064141	0	0	0	0
ZNF835	2.44191040093538	0.265855728968525	0.732810314209124	0	1.86340983234911	2.07738221409457	0	0.677553193427878	3.45765633470089	0
ZNF836	6.66289407229777	7.61672904931266	5.24872797506405	3.50316064794096	6.45330451437224	8.0772673435159	0.798547752180541	14.9748196129001	6.79277932521257	5.78262069735733
ZNF837	0	0	0.62213661572886	4.84438376991249	1.94705940524275	0.881821335748353	0	2.30089911433866	0	0
ZNF839	2.83279079928189	2.6435285937364	3.64333886449016	3.54619291350303	3.91954552543768	5.80960932968521	1.81880321659439	2.94753820353831	9.88456731503651	0.731706685735973
ZNF839P1	0	2.14537236338364	1.47838735863095	0	0.578351269327332	4.19095575596081	0	0	0	4.75056953921497
ZNF84	12.5346954525998	18.2388200481188	9.09208225558035	1.56170312918713	12.030556918581	17.8146435479481	3.20392121242521	21.7579980955067	19.6833624438355	6.44470647047913
ZNF840P	0.283339904236791	0	0	0	0.498958359610053	0	0	0	1.20359700468446	0
ZNF841	44.5893864505581	45.8882987914643	32.0672460238803	9.24806082877626	40.8868849772739	59.7614453738373	2.37161417792457	62.5928286709595	82.9372950687722	7.63282551577156
ZNF843	0.371418420877825	0.606556131197453	1.11461603833735	1.08489592745632	1.19911665319596	0.39496638637065	0	0	0.525914978404155	0
ZNF844	15.3662438289826	14.8603183148581	8.21158005778735	3.00898882612051	13.0007887336404	10.9545018393511	4.62983150307953	8.57493549715282	26.9848348481957	2.48344892122895
ZNF845	16.221099695888	7.15955660803609	7.69655335123546	0	6.94828524963952	10.3497114354763	1.57629612104847	19.7063982750847	8.1941630495665	3.17072897152255
ZNF846	9.10772655367279	17.4706358334132	10.7375818049032	12.6682121590503	13.2382121831919	19.831512647359	0.866318164686661	10.2287669983292	10.4397887430862	1.04556246760329
ZNF847P	0	0	0	0	0	0	0	0	0	0
ZNF849P	0	0	0	0	0.953947208603128	0	0	0	0	0
ZNF85	4.36154073668356	3.3635192033897	3.68124153021569	0	3.52028590732594	2.31903143051559	3.63007354354565	0.504245885597354	2.57324295345992	1.75245945726825
ZNF850	1.36883853863389	1.7648079027452	3.16195981627189	1.26262537493515	2.53737805294692	4.82653955563869	1.29517324595703	4.19789517395647	6.42674803163742	2.08419891631291
ZNF852	10.7302339626817	9.48321627501923	8.9500184703369	4.42482553269685	5.44644234411848	6.44359447478975	1.51296279475635	8.40649926417303	9.65241812149625	0.913000083317876
ZNF853	3.21998495725827	1.91217971518976	4.77663741688098	5.13023250167751	6.18584401106624	10.7393241246496	0.877079881018172	9.74666581353395	1.24346771291417	1.05855082123812
ZNF859P	0	0	0	2.52075513561571	0	0	0	1.19726337434814	0	0
ZNF860	1.67370952606284	1.63998130056819	3.01365259729209	0	2.94738350334911	1.06789372769525	1.00297030489915	0	5.68778839029341	2.42097684123355
ZNF861P	0	0	0	0	0	0	0	0	0	0
ZNF862	6.71510863045161	3.18023049995998	2.79606899097045	5.29592037159633	3.72494750678253	9.2116928848811	0.804805666172932	6.42814714572244	3.13775538290809	0.971322814833552
ZNF863P	0	0	0	0	0	0	0	0	0	0
ZNF865	9.31986657291832	9.4549050936087	10.3293319008466	35.8847274162282	10.0711100809382	17.5690516016739	9.30821554626626	10.5789653661503	12.5967470782406	9.19155140059345
ZNF876P	1.81523467892643	2.63504365887776	2.0428002214749	1.76740534829546	3.55178632589752	10.295043954015	1.20864360208781	5.03670426669426	4.28384383265011	0
ZNF877P	0	0	0	0	0	0	0	0	0	0
ZNF878	2.25445623120526	3.6817082101689	0.724881273223946	2.8222121848636	0.850729686032174	3.08235726584476	1.92997531905138	4.02133222204177	4.10429320276226	6.98788218666985
ZNF879	1.91910828377349	2.89297667168882	4.15326127571538	0	4.28940083931023	3.29664452377654	0	4.30089756141455	1.25417886784139	1.06766911335528
ZNF880	15.9672968889343	13.4104520923849	22.9318987785275	5.33025501115405	10.8456025475013	31.0484573778522	5.46765796222783	35.4433741495653	16.149365564333	3.29946789991725
ZNF883	0.603142320145718	1.31330650897498	0.226251602520663	0.880875328229733	0.619573960226774	0.962072406474119	0.602388315011414	0	1.70805518759344	2.90809838127557
ZNF885P	0	0	0	0	0	0	0	0	0	0
ZNF886P	0	0	0	0	0	0	0	0	0	0
ZNF888	0.254521354120898	0.623480739718714	0.143214616987089	0	0.112052304880925	0	0	0	0.540589473751165	0
ZNF890P	0	0	0	2.8530826693267	0.286678435746018	0	1.95108616019241	0	1.38306253388036	0
ZNF891	4.93198570339867	3.73104947441547	3.06081640537331	2.5422530793821	3.64010839945847	6.36302371989498	5.86752098921859	5.73550190258423	6.93216306256865	2.098231675929
ZNF90	3.43712526407613	0.910232722506559	1.46357434468935	0.814028350299027	0.408968826290106	1.77812725322713	1.6700246354735	0.386632686262886	1.97304502410494	0.671852886541407
ZNF90P1	2.0291261619664	0.473389442561074	0.652430300246667	2.54013562102536	0.765700322230906	3.69903937045849	0	1.20646837210069	2.46271616745277	2.09648404575299
ZNF90P2	0	0	0	0	0	0	0	0	0	0
ZNF90P3	0	0	0	4.1575541917957	0	0	0	0	0	0
